"Category","BEV","PHEV","H2","LPG","CNG","LNG"
"2008",,,,,,
"2009",0.01,0,0,,0.01,
"2010",0,0,0,,0.01,
"2011",0.06,0,0,,0.01,
"2012",0.07,0.05,0,,0,
"2013",0.11,0.04,0,,0,
"2014",0.3,0.29,0,,0,
"2015",0.43,0.65,0,,0,
"2016",0.44,0.98,0,,0,
"2017",0.62,1.27,0,,,
"2018",0.72,1.81,0,,,
"2019",1.64,1.58,0,,,
"2020",6.59,4.12,0,0,0,
"2021",11.62,7.29,0,,,
"2022",16.55,6.3,0,,,
"2023",16.54,7.49,0,,,
"2024",19.55,8.57,0,,,
"2025",23.43,11.14,0,,,
"2026",25.31,13.65,0,,,
