panstwo,rok,cena_energii_eur_kwh,cena_benzyny_eur_litr,cena_diesla_eur_litr,koszt_100_km_ev,koszt_100_km_benzyna,koszt_100_km_diesel,relacja_kosztu_ev_do_benzyny,relacja_kosztu_ev_do_diesla
Grecja,2022,0.22694999999999999,2.051176470588235,1.869,4.0851,14.358235294117645,11.214,0.28451267974927286,0.36428571428571427
Grecja,2023,0.2318,1.9020192307692307,1.6988653846153845,4.1724,13.314134615384615,10.193192307692307,0.31338123885113417,0.4093320202397528
Grecja,2024,0.22644999999999998,1.8548490566037736,1.6276037735849056,4.076099999999999,12.983943396226415,9.765622641509434,0.31393390094296436,0.4173927408042845
Grecja,2025,0.2343,1.7605384615384614,1.55,4.2174000000000005,12.32376923076923,9.3,0.3422167293972249,0.45348387096774195
Hiszpania,2008,0.14615,1.1317216326530612,1.1507604081632654,2.6307,7.922051428571429,6.9045624489795925,0.3320730777525879,0.3810089371251591
Hiszpania,2009,0.16305,1.0062034,0.9129636000000001,2.9349,7.043423799999999,5.4777816,0.41668655519493236,0.5357825876080929
Hiszpania,2010,0.17895,1.1621830612244899,1.0745320408163266,3.2211,8.13528142857143,6.447192244897959,0.39594204924335735,0.4996128357346634
Hiszpania,2011,0.20345000000000002,1.3174802040816325,1.2668979591836735,3.6621000000000006,9.222361428571427,7.601387755102041,0.39708918679489136,0.48176729276072044
Hiszpania,2012,0.22325,1.425644285714286,1.3663665306122448,4.0185,9.979510000000001,8.198199183673468,0.40267508124146373,0.49016862239731307
Hiszpania,2013,0.22505,1.4311422916666667,1.3585479591836735,4.0509,10.017996041666667,8.151287755102041,0.4043623079058497,0.4969644210467809
Hiszpania,2014,0.2266,1.3926463265306122,1.3109222448979592,4.0788,9.748524285714286,7.8655334693877546,0.4184017888714878,0.5185662251485518
Hiszpania,2015,0.23395,1.2317565306122449,1.1203361224489796,4.2111,8.622295714285714,6.722016734693877,0.4883966103160792,0.6264637780899209
Hiszpania,2016,0.22344999999999998,1.149463,1.0119598,4.0221,8.046240999999998,6.0717588000000005,0.4998731705898445,0.6624274995903987
Hiszpania,2017,0.22365000000000002,1.2168797999999998,1.0995724,4.0257000000000005,8.5181586,6.5974344,0.47260214196997935,0.6101917436268863
Hiszpania,2018,0.243,1.2926786,1.2061667999999999,4.374,9.048750199999999,7.237000799999999,0.48338167186889525,0.6043940191356619
Hiszpania,2019,0.23985,1.2972826530612245,1.2141265306122448,4.3173,9.080978571428572,7.284759183673469,0.47542233097911885,0.5926482799425808
Hiszpania,2020,0.22685,1.1779389999999998,1.0731152,4.0832999999999995,8.245572999999998,6.438691199999999,0.4952111878701456,0.6341816796556419
Hiszpania,2021,0.25695,1.3802679591836735,1.2452332653061224,4.6251,9.661875714285715,7.471399591836734,0.4786958699087266,0.6190406420041291
Hiszpania,2022,0.32105,1.7809982352941176,1.79491,5.7789,12.466987647058824,10.76946,0.4635361936340205,0.5366007209275117
Hiszpania,2023,0.24004999999999999,1.6360392307692306,1.560988076923077,4.3209,11.452274615384614,9.365928461538463,0.37729622674219176,0.461342409110206
Hiszpania,2024,0.2422,1.5777730188679244,1.4709988679245285,4.3596,11.04441113207547,8.825993207547171,0.3947335849657692,0.4939500742275753
Hiszpania,2025,0.26405,1.4954922028846154,1.4254592850576921,4.7529,10.468445420192307,8.552755710346153,0.45402156759897294,0.5557156267482867
Holandia,2008,0.17835,1.542734693877551,1.301408163265306,3.2103,10.799142857142858,7.808448979591836,0.2972735931423129,0.4111315843121266
Holandia,2009,0.19424999999999998,1.35148,1.00276,3.4964999999999997,9.46036,6.01656,0.36959481457365256,0.5811460369380509
Holandia,2010,0.1778,1.4929795918367348,1.154469387755102,3.2004,10.450857142857144,6.926816326530612,0.306233254961999,0.4620304407007372
Holandia,2011,0.18015,1.6389526530612242,1.3470310204081635,3.2427,11.472668571428569,8.08218612244898,0.2826456617142755,0.401215704621441
Holandia,2012,0.1857,1.7604081632653061,1.445408163265306,3.3426,12.322857142857142,8.672448979591836,0.27125202875028986,0.38542746205435935
Holandia,2013,0.19014999999999999,1.7383,1.4221400000000002,3.4227,12.168099999999999,8.53284,0.2812846705730558,0.4011208460489122
Holandia,2014,0.1821,1.7019032653061223,1.408617551020408,3.2778,11.913322857142857,8.451705306122449,0.2751373432337338,0.3878270575318745
Holandia,2015,0.1916,1.5633469387755101,1.2366920408163267,3.4488,10.943428571428571,7.4201522448979595,0.31514803404521957,0.4647883070554743
Holandia,2016,0.16060000000000002,1.477,1.13246,2.8908000000000005,10.339,6.79476,0.2796015088499855,0.42544549034844503
Holandia,2017,0.1615,1.5521099999999999,1.2206154,2.907,10.86477,7.3236924000000005,0.26756203766853787,0.39693092517102435
Holandia,2018,0.178,1.6245120000000002,1.3394949999999999,3.2039999999999997,11.371584000000002,8.03697,0.28175494284701225,0.39865770308959714
Holandia,2019,0.2055,1.6481224489795918,1.356591836734694,3.699,11.536857142857142,8.139551020408165,0.32062458208474703,0.4544476704827523
Holandia,2020,0.1392,1.565,1.2382,2.5056,10.955,7.4292,0.2287174806024646,0.33726376998869323
Holandia,2021,0.136,1.8178571428571428,1.4643877551020408,2.4480000000000004,12.725,8.786326530612245,0.19237721021611007,0.27861473068078885
Holandia,2022,0.0877,2.0738768627450983,1.9560986274509804,1.5786,14.517138039215688,11.736591764705882,0.108740441520613,0.1345024204341114
Holandia,2023,0.3029,1.9220192307692308,1.71475,5.4522,13.454134615384616,10.288499999999999,0.4052434553290024,0.5299314768916753
Holandia,2024,0.2353,1.9701509433962265,1.7253584905660377,4.2354,13.791056603773585,10.352150943396227,0.30711207427290865,0.4091323651633787
Holandia,2025,0.24755000000000002,1.9230509615384614,1.6942886538461537,4.455900000000001,13.46135673076923,10.165731923076923,0.33101418297718455,0.4383255464257124
Irlandia,2008,0.1901,1.2367142857142859,1.2884897959183672,3.4217999999999997,8.657000000000002,7.730938775510204,0.395263948249971,0.44261118854536236
Irlandia,2009,0.19425,1.10572,1.02198,3.4965,7.7400400000000005,6.131880000000001,0.4517418514632999,0.5702166382903775
Irlandia,2010,0.18395,1.3004897959183672,1.219204081632653,3.3111,9.103428571428571,7.315224489795918,0.36372010545477373,0.4526313586983814
Irlandia,2011,0.19935,1.4814857142857143,1.412538775510204,3.5883,10.3704,8.475232653061223,0.3460136542467021,0.4233866074111746
Irlandia,2012,0.2222,1.6159222448979593,1.5513971428571431,3.9996,11.311455714285716,9.30838285714286,0.35358844175544407,0.4296772126138834
Irlandia,2013,0.235,1.5880978000000001,1.5138264,4.2299999999999995,11.116684600000001,9.082958399999999,0.3805091312926157,0.4657072964244777
Irlandia,2014,0.24714999999999998,1.5298546938775512,1.4582534693877551,4.4487,10.708982857142859,8.74952081632653,0.41541760401948263,0.5084507018600108
Irlandia,2015,0.244,1.369,1.259204081632653,4.3919999999999995,9.583,7.555224489795918,0.4583115934467285,0.5813195896338794
Irlandia,2016,0.2329,1.283018,1.1476,4.1922,8.981126,6.8856,0.46677888719075983,0.6088358313001045
Irlandia,2017,0.23299999999999998,1.3638,1.2434,4.194,9.5466,7.4604,0.4393187103261894,0.5621682483512949
Irlandia,2018,0.2454,1.4378,1.34118,4.4172,10.0646,8.047080000000001,0.4388848041650935,0.5489196081062944
Irlandia,2019,0.24845,1.4032102040816328,1.3209,4.4721,9.82247142857143,7.9254,0.4552927470973991,0.5642743583920055
Irlandia,2020,0.25125,1.2910339999999998,1.1986684,4.522499999999999,9.037237999999999,7.192010400000001,0.5004294453681534,0.6288227836822926
Irlandia,2021,0.27645,1.5149940816326533,1.4141591836734695,4.9761,10.604958571428572,8.484955102040818,0.46922389809295406,0.5864615593314263
Irlandia,2022,0.27745,1.8506117647058822,1.8928901960784312,4.9940999999999995,12.954282352941176,11.357341176470587,0.3855173033854805,0.4397243969694647
Irlandia,2023,0.32645,1.6778269230769232,1.6601076923076923,5.8761,11.744788461538462,9.960646153846154,0.5003155245616304,0.5899316077733604
Irlandia,2024,0.2818,1.7484169811320756,1.7002924528301888,5.0724,12.238918867924529,10.201754716981133,0.4144483720121413,0.4972085823193568
Irlandia,2025,0.36365000000000003,1.736653846153846,1.7069653846153847,6.5457,12.156576923076923,10.241792307692307,0.5384492724735899,0.6391166510068476
Islandia,2012,0.1137,,,2.0465999999999998,,,,
Islandia,2013,0.10625000000000001,,,1.9125,,,,
Islandia,2014,0.11455,,,2.0619,,,,
Islandia,2015,0.1231,,,2.2158,,,,
Islandia,2016,0.1395,,,2.511,,,,
Islandia,2017,0.1558,,,2.8044,,,,
Islandia,2018,0.1501,,,2.7018000000000004,,,,
Islandia,2019,0.14300000000000002,,,2.5740000000000003,,,,
Islandia,2020,0.12945,,,2.3301000000000003,,,,
Islandia,2021,0.1371,,,2.4678,,,,
Islandia,2022,0.15389999999999998,,,2.7701999999999996,,,,
Islandia,2023,0.15725,,,2.8305,,,,
Islandia,2024,0.1758,,,3.1644,,,,
Islandia,2025,0.2019,,,3.6342,,,,
Litwa,2008,0.08625,1.0388579591836735,1.102434081632653,1.5524999999999998,7.272005714285715,6.6146044897959175,0.2134899312510362,0.23470791071408406
Litwa,2009,0.09385,1.0220133999999998,0.8892316000000001,1.6893,7.154093799999999,5.335389600000001,0.23613053549843033,0.3166216765126205
Litwa,2010,0.1186,1.1759044897959183,1.0173281632653062,2.1348,8.231331428571428,6.103968979591837,0.25935050951659966,0.3497396541721532
Litwa,2011,0.12175,1.3190483673469389,1.234648775510204,2.1915,9.233338571428572,7.407892653061224,0.23734643574983014,0.295833120515642
Litwa,2012,0.1264,1.4119410204081633,1.3310489795918368,2.2752000000000003,9.883587142857143,7.98629387755102,0.2301998218980934,0.2848880888788036
Litwa,2013,0.13805,1.3758385999999998,1.3230237999999999,2.4849,9.630870199999999,7.9381428,0.2580140681368544,0.3130329174728376
Litwa,2014,0.13245,1.3205108163265307,1.269916530612245,2.3841,9.243575714285715,7.6194991836734705,0.257919670232747,0.31289458040870755
Litwa,2015,0.12494999999999999,1.1600551020408163,1.0745330612244897,2.2491,8.120385714285714,6.447198367346938,0.2769696020773116,0.34884920113378154
Litwa,2016,0.1201,1.0636748,0.9471305999999999,2.1618,7.4457236,5.6827836,0.29034115636524566,0.3804121627999349
Litwa,2017,0.11115,1.1314138,1.0288810000000002,2.0007,7.9198966,6.173286000000001,0.25261693441805794,0.3240899579251633
Litwa,2018,0.1097,1.2162214,1.1500966000000001,1.9746000000000001,8.5135498,6.9005796,0.23193615429371192,0.28614987645385614
Litwa,2019,0.12545,1.2013877551020407,1.1413,2.2581,8.409714285714285,6.847799999999999,0.26851090575524905,0.3297555419258741
Litwa,2020,0.13735,1.0973624,0.9957898000000001,2.4723,7.6815368,5.974738800000001,0.32184965904218543,0.4137921477002476
Litwa,2021,0.14125,1.282711224489796,1.1795610204081632,2.5424999999999995,8.978978571428572,7.0773661224489794,0.28316138408998154,0.3592438141550064
Litwa,2022,0.1963,1.7080682352941177,1.750246274509804,3.5334,11.956477647058824,10.501477647058824,0.2955218170686901,0.3364669352973968
Litwa,2023,0.25215,1.5201973076923074,1.496455,4.5386999999999995,10.641381153846153,8.97873,0.4265141840502124,0.5054946523617482
Litwa,2024,0.22295,1.45379,1.4563084905660377,4.0131000000000006,10.17653,8.737850943396227,0.3943485647858357,0.45927769036080507
Litwa,2025,0.2032,1.4228428846153847,1.5072192307692307,3.6576,9.959900192307693,9.043315384615385,0.36723259564637667,0.4044534381961687
Luksemburg,2008,0.1627,1.189313469387755,1.1172751020408163,2.9286000000000003,8.325194285714284,6.703650612244898,0.35177557417793437,0.4368664432854862
Luksemburg,2009,0.1882,1.02954,0.8481210000000001,3.3876,7.206779999999999,5.088726000000001,0.4700573626501711,0.6657068979544191
Luksemburg,2010,0.17365,1.1566438775510204,0.9873653061224491,3.1257,8.096507142857142,5.924191836734694,0.386055362497585,0.5276162700569853
Luksemburg,2011,0.16699999999999998,1.2887302040816326,1.1703861224489795,3.006,9.021111428571428,7.022316734693877,0.3332183649211421,0.4280638589183545
Luksemburg,2012,0.1701,1.3876595918367345,1.263888163265306,3.0618,9.713617142857142,7.583328979591837,0.31520698777504097,0.40375407795703955
Luksemburg,2013,0.16555,1.3364716,1.2166916,2.9799,9.355301200000001,7.300149600000001,0.31852528703191296,0.40819711420708416
Luksemburg,2014,0.1738,1.2979681632653062,1.1720991836734695,3.1284,9.085777142857143,7.032595102040817,0.3443183726401893,0.4448429000401512
Luksemburg,2015,0.1767,1.1773473469387754,1.0243816326530613,3.1806,8.241431428571428,6.146289795918367,0.3859281033357243,0.5174829215036648
Luksemburg,2016,0.1698,1.0906532,0.9215391999999999,3.0564,7.6345724,5.5292352,0.40033676280285196,0.5527708425208608
Luksemburg,2017,0.16165000000000002,1.15788,0.99342,2.9097000000000004,8.10516,5.96052,0.3589935300475253,0.48816210666183496
Luksemburg,2018,0.1681,1.22162,1.09822,3.0258,8.55134,6.58932,0.35383928132900805,0.45919761067909887
Luksemburg,2019,0.17985,1.2109795918367348,1.1002857142857143,3.2373000000000003,8.476857142857144,6.601714285714285,0.3818986147156965,0.4903726304855882
Luksemburg,2020,0.19855,1.07772,0.97104,3.5739,7.54404,5.82624,0.4737382092353699,0.613414483440435
Luksemburg,2021,0.19885,1.3314489795918367,1.2238163265306123,3.5793,9.320142857142857,7.342897959183674,0.38403917781763003,0.48745059782880584
Luksemburg,2022,0.20295,1.676313725490196,1.7448235294117647,3.6531,11.734196078431372,10.468941176470588,0.31132085876038523,0.3489464634886386
Luksemburg,2023,0.20115,1.5698076923076925,1.534576923076923,3.6207,10.988653846153847,9.207461538461539,0.32949440856827844,0.393235419434071
Luksemburg,2024,0.20265,1.5372641509433964,1.483433962264151,3.6477,10.760849056603774,8.900603773584907,0.3389788278613071,0.4098261300908142
Luksemburg,2025,0.2665,1.4790384615384615,1.4358653846153846,4.797000000000001,10.35326923076923,8.615192307692308,0.4633319092817208,0.5568070715864194
Malta,2008,0.12645,1.1526693877551022,1.1403314285714283,2.2761,8.068685714285715,6.84198857142857,0.28209055112533815,0.3326664428386735
Malta,2009,0.16105,1.1248,0.9614,2.8989,7.8736,5.7684,0.3681797398902662,0.502548366964843
Malta,2010,0.165,1.1948979591836735,1.0444897959183672,2.97,8.364285714285714,6.266938775510203,0.35508112724167384,0.4739155920281361
Malta,2011,0.16585,1.3808163265306124,1.296530612244898,2.9853,9.665714285714287,7.779183673469388,0.30885456695240904,0.3837549189359358
Malta,2012,0.16755,1.483877551020408,1.3724489795918366,3.0159000000000002,10.387142857142857,8.23469387755102,0.2903493329665796,0.36624312267657994
Malta,2013,0.16765,1.4664000000000001,1.3776,3.0177,10.264800000000001,8.2656,0.2939852700490998,0.36509146341463417
Malta,2014,0.1361,1.4416326530612247,1.36,2.4497999999999998,10.091428571428573,8.16,0.24276047565118908,0.3002205882352941
Malta,2015,0.12630000000000002,1.3581632653061224,1.273469387755102,2.2734000000000005,9.507142857142856,7.6408163265306115,0.23912546957175065,0.29753365384615393
Malta,2016,0.12655,1.2872000000000001,1.1696,2.2779,9.0104,7.0176,0.2528078664654177,0.32459815321477425
Malta,2017,0.1313,1.31,1.18,2.3634,9.17,7.08,0.25773173391494003,0.3338135593220339
Malta,2018,0.1296,1.33,1.2,2.3327999999999998,9.31,7.199999999999999,0.2505692803437164,0.324
Malta,2019,0.12969999999999998,1.380408163265306,1.2504081632653061,2.3345999999999996,9.662857142857142,7.502448979591836,0.2416055588409225,0.31117839072955766
Malta,2020,0.12924999999999998,1.3708,1.2408,2.3264999999999993,9.595600000000001,7.444799999999999,0.24245487515111083,0.31249999999999994
Malta,2021,0.13015,1.34,1.21,2.3427,9.38,7.26,0.24975479744136456,0.3226859504132231
Malta,2022,0.1291,1.34,1.21,2.3238,9.38,7.26,0.24773987206823025,0.32008264462809916
Malta,2023,0.127,1.34,1.21,2.286,9.38,7.26,0.2437100213219616,0.3148760330578513
Malta,2024,0.12875,1.34,1.21,2.3175,9.38,7.26,0.24706823027718547,0.31921487603305787
Malta,2025,0.12714999999999999,1.34,1.21,2.2886999999999995,9.38,7.26,0.2439978678038379,0.31524793388429745
Niemcy,2008,0.21715,1.3933520408163265,1.3283061224489796,3.9087,9.753464285714285,7.969836734693878,0.4007499166962655,0.4904366463349056
Niemcy,2009,0.2288,1.26202,1.06778,4.1184,8.83414,6.40668,0.4661913893146362,0.6428290471820038
Niemcy,2010,0.24064999999999998,1.3910510204081634,1.1997908163265305,4.3317,9.737357142857144,7.198744897959183,0.44485376642239377,0.6017298933912799
Niemcy,2011,0.25295,1.5269387755102042,1.3829591836734694,4.553100000000001,10.688571428571429,8.297755102040817,0.4259783480352847,0.5487146757175533
Niemcy,2012,0.26355,1.651265306122449,1.4921632653061223,4.7439,11.558857142857143,8.952979591836733,0.41041254696460355,0.5298682914820286
Niemcy,2013,0.29200000000000004,1.60252,1.4299000000000002,5.256,11.21764,8.579400000000001,0.4685477515769806,0.6126302538639065
Niemcy,2014,0.29774999999999996,1.5431632653061225,1.3609183673469387,5.359499999999999,10.802142857142858,8.165510204081633,0.49615155723070803,0.6563582514808426
Niemcy,2015,0.29484999999999995,1.3970408163265307,1.179530612244898,5.307299999999999,9.779285714285715,7.0771836734693885,0.5427083485501423,0.7499169507067839
Niemcy,2016,0.2973,1.30542,1.08306,5.3514,9.13794,6.49836,0.5856243310855619,0.8235000830978894
Niemcy,2017,0.3048,1.3738800000000002,1.16624,5.486400000000001,9.617160000000002,6.997439999999999,0.5704802665235891,0.784058169844972
Niemcy,2018,0.29935,1.4427999999999999,1.27648,5.3883,10.099599999999999,7.65888,0.5335161788585687,0.7035362872900477
Niemcy,2019,0.2983,1.4163265306122448,1.2545714285714287,5.369400000000001,9.914285714285713,7.5274285714285725,0.5415821325648417,0.71331131860624
Niemcy,2020,0.30245,1.2886,1.1102400000000001,5.4441,9.020199999999999,6.661440000000001,0.6035453759340148,0.8172557284911369
Niemcy,2021,0.32135,1.5828979591836736,1.3888979591836734,5.7843,11.080285714285715,8.333387755102041,0.5220352750058018,0.6941114670271541
Niemcy,2022,0.3318,1.9233529411764705,1.9543921568627451,5.9723999999999995,13.463470588235293,11.72635294117647,0.44360033030553264,0.5093143648293437
Niemcy,2023,0.40725,1.8500769230769232,1.7277307692307693,7.3305,12.950538461538462,10.366384615384616,0.5660382401682139,0.7071414260590814
Niemcy,2024,0.3947,1.7916603773584907,1.647,7.1046,12.541622641509434,9.882,0.5664817227465977,0.7189435336976321
Niemcy,2025,0.3852,1.736826923076923,1.6054230769230768,6.9336,12.157788461538463,9.632538461538461,0.5703010890454836,0.7198102584988382
Norwegia,2008,0.16695,,,3.0050999999999997,,,,
Norwegia,2009,0.15639999999999998,,,2.8152,,,,
Norwegia,2010,0.19669999999999999,,,3.5405999999999995,,,,
Norwegia,2011,0.20015,,,3.6027,,,,
Norwegia,2012,0.1828,,,3.2904,,,,
Norwegia,2013,0.18435,,,3.3183000000000002,,,,
Norwegia,2014,0.16570000000000001,,,2.9826,,,,
Norwegia,2015,0.15239999999999998,,,2.7432,,,,
Norwegia,2016,0.1573,,,2.8314,,,,
Norwegia,2017,0.16235,,,2.9223,,,,
Norwegia,2018,0.1829,,,3.2922000000000002,,,,
Norwegia,2019,0.18055,,,3.2499,,,,
Norwegia,2020,0.13385000000000002,,,2.4093000000000004,,,,
Norwegia,2021,0.2016,,,3.6288,,,,
Norwegia,2022,0.2148,,,3.8663999999999996,,,,
Norwegia,2023,0.18924999999999997,,,3.4064999999999994,,,,
Norwegia,2024,0.19475,,,3.5055,,,,
Norwegia,2025,0.19540000000000002,,,3.5172000000000003,,,,
Polska,2008,0.1277,1.2459251020408164,1.2270008163265307,2.2986,8.721475714285715,7.362004897959184,0.2635563149290102,0.312224731151319
Polska,2009,0.1211,0.9557680000000001,0.8423514,2.1798,6.6903760000000005,5.0541084,0.32581128474692606,0.43129268853829894
Polska,2010,0.13615,1.1345606122448981,1.0602067346938775,2.4507,7.941924285714287,6.361240408163265,0.30857760812555857,0.385255051334809
Polska,2011,0.1411,1.2433642857142857,1.219429387755102,2.5398,8.70355,7.316576326530612,0.2918119617857081,0.3471295708062855
Polska,2012,0.14735,1.3640155102040814,1.3565473469387757,2.6523000000000003,9.54810857142857,8.139284081632654,0.27778276505324323,0.32586404079263653
Polska,2013,0.14584999999999998,1.3067583999999999,1.305272,2.6252999999999997,9.1473088,7.831632,0.2870024460090382,0.33521748723637673
Polska,2014,0.14145000000000002,1.2644342857142856,1.2485391836734694,2.5461000000000005,8.85104,7.491235102040816,0.2876611110106836,0.3398771985285008
Polska,2015,0.1431,1.1100208163265306,1.0754451020408162,2.5758,7.770145714285714,6.452670612244898,0.3314995747459783,0.3991835558926622
Polska,2016,0.13419999999999999,0.9958760000000001,0.9435086,2.4155999999999995,6.971132000000001,5.6610516,0.3465147410779195,0.4267051725866621
Polska,2017,0.14485,1.0789016000000002,1.0405799999999998,2.6073,7.552311200000002,6.243479999999999,0.3452320661786288,0.41760364412154766
Polska,2018,0.14029999999999998,1.1586754000000001,1.1519886,2.5253999999999994,8.110727800000001,6.911931599999999,0.311365399292527,0.3653681989561355
Polska,2019,0.13595000000000002,1.1627467346938773,1.1738138775510203,2.4471000000000003,8.139227142857141,7.042883265306122,0.30065508150212233,0.34745712910714216
Polska,2020,0.14925,1.0003166,1.0063617999999999,2.6864999999999997,7.0022161999999994,6.0381708,0.383664246185372,0.444919511054573
Polska,2021,0.15610000000000002,1.2004510204081633,1.1814379591836734,2.8098,8.403157142857143,7.08862775510204,0.33437432529610467,0.3963813726821311
Polska,2022,0.15339999999999998,1.4206556862745099,1.5370623529411764,2.7611999999999997,9.94458980392157,9.222374117647059,0.27765851125514923,0.2994022975837024
Polska,2023,0.19655,1.434791346153846,1.4543546153846154,3.5379,10.043539423076922,8.726127692307692,0.3522562964079186,0.4054375691887652
Polska,2024,0.22835,1.4792328917924888,1.4952426336870792,4.1103,10.354630242547422,8.971455802122476,0.39695285140271636,0.45815306798118327
Polska,2025,0.26339999999999997,1.4021514326262003,1.4275658536184725,4.741199999999999,9.815060028383403,8.565395121710836,0.4830535917548435,0.5535296308727672
Portugalia,2008,0.15034999999999998,1.398404081632653,1.2709738775510204,2.7062999999999997,9.78882857142857,7.6258432653061226,0.2764682188734096,0.354885342623333
Portugalia,2009,0.1551,1.2345896,1.0026024,2.7918,8.642127200000001,6.0156144000000005,0.32304546501004977,0.46409224633812957
Portugalia,2010,0.1625,1.3711428571428572,1.1509795918367347,2.9250000000000003,9.598,6.905877551020408,0.3047509897895395,0.4235522536260151
Portugalia,2011,0.17675,1.5449387755102042,1.3711836734693876,3.1814999999999998,10.81457142857143,8.227102040816327,0.29418641515415705,0.38670968030005354
Portugalia,2012,0.2028,1.6436122448979593,1.452061224489796,3.6504000000000003,11.505285714285716,8.712367346938775,0.31728025627972234,0.4189905974617364
Portugalia,2013,0.2106,1.58006,1.3878199999999998,3.7908,11.06042,8.32692,0.3427356284842709,0.45524635759680654
Portugalia,2014,0.2203,1.5325102040816327,1.310204081632653,3.9654,10.72757142857143,7.861224489795918,0.3696456394071351,0.5044252336448598
Portugalia,2015,0.22820000000000001,1.4339591836734693,1.192,4.107600000000001,10.037714285714285,7.151999999999999,0.40921666856427197,0.5743288590604029
Portugalia,2016,0.2324,1.37575,1.12748,4.1832,9.63025,6.76488,0.4343812465927676,0.6183701706460426
Portugalia,2017,0.2257,1.46152,1.24092,4.0626,10.23064,7.44552,0.39710125661737683,0.5456435547819359
Portugalia,2018,0.22694999999999999,1.54272,1.34714,4.0851,10.799040000000002,8.082840000000001,0.3782836252111298,0.5054040411538517
Portugalia,2019,0.21655,1.4913265306122447,1.3613061224489795,3.8979,10.439285714285713,8.167836734693877,0.37338761546356486,0.477225503717918
Portugalia,2020,0.21265,1.3887,1.24422,3.8277,9.7209,7.46532,0.3937598370521248,0.5127308675314655
Portugalia,2021,0.21295,1.6216734693877553,1.4264897959183673,3.8331,11.351714285714287,8.558938775510203,0.3376670609851249,0.44784757789922464
Portugalia,2022,0.22105000000000002,1.8472941176470588,1.7959607843137255,3.9789000000000003,12.931058823529412,10.775764705882352,0.30770102079807854,0.3692452562394917
Portugalia,2023,0.2185,1.7190961538461538,1.5893846153846154,3.933,12.033673076923076,9.536307692307693,0.3268328776142587,0.41242377311005707
Portugalia,2024,0.2526,1.7157358490566037,1.5805283018867924,4.5468,12.010150943396226,9.483169811320755,0.3785797548614537,0.47945993696877093
Portugalia,2025,0.24125,1.7067307692307694,1.5775,4.3425,11.947115384615385,9.465,0.363476861167002,0.4587955625990492
Rumunia,2008,0.10819999999999999,1.0240510204081634,1.1001777551020406,1.9475999999999998,7.168357142857144,6.601066530612243,0.2716940522335262,0.295043231418448
Rumunia,2009,0.09775,0.844525,0.8340678,1.7595,5.911675,5.0044068,0.2976313819687314,0.3515901225296073
Rumunia,2010,0.10414999999999999,1.063521224489796,1.0321242857142856,1.8746999999999998,7.444648571428572,6.192745714285714,0.2518184682611901,0.30272517014146966
Rumunia,2011,0.10835,1.2290332653061222,1.23638693877551,1.9503,8.603232857142856,7.418321632653059,0.22669385246044552,0.26290313315823466
Rumunia,2012,0.10625,1.2740940816326531,1.3201663265306123,1.9124999999999999,8.918658571428573,7.920997959183674,0.21443807773142048,0.24144684922972753
Rumunia,2013,0.1301,1.2781198,1.3225935999999998,2.3418,8.9468386,7.935561599999999,0.2617460876068559,0.29510198748882505
Rumunia,2014,0.1269,1.3382410204081632,1.3661140816326531,2.2842000000000002,9.367687142857143,8.196684489795919,0.24383820308748266,0.2786736518702908
Rumunia,2015,0.1311,1.2013218367346938,1.1971326530612245,2.3598,8.409252857142857,7.182795918367347,0.28061946050243636,0.3285350199029995
Rumunia,2016,0.12465000000000001,1.0875306,1.0682024,2.2437,7.6127142,6.409214400000001,0.2947306231462098,0.35007410580616555
Rumunia,2017,0.12434999999999999,1.0488832,1.0425938000000001,2.2382999999999997,7.3421823999999996,6.255562800000001,0.3048548616825428,0.35780953234135854
Rumunia,2018,0.1325,1.1872156,1.2177608,2.3850000000000002,8.3105092,7.3065648,0.28698602487558766,0.3264187843786727
Rumunia,2019,0.13895000000000002,1.1576457142857144,1.1996683673469388,2.5011,8.103520000000001,7.198010204081633,0.30864365115406633,0.3474710272821996
Rumunia,2020,0.1454,0.952622,0.9648016,2.6172,6.668354,5.7888096,0.3924806631441582,0.4521136780867693
Rumunia,2021,0.15689999999999998,1.1607430612244898,1.1437138775510205,2.8242,8.125201428571428,6.862283265306123,0.3475852290958589,0.41155398149744166
Rumunia,2022,0.28865,1.5354631372549017,1.670171176470588,5.1957,10.748241960784313,10.021027058823528,0.4833999847562851,0.5184797894967442
Rumunia,2023,0.1901,1.3713882692307693,1.4475028846153846,3.4217999999999997,9.599717884615385,8.685017307692307,0.3564479749434944,0.3939888521545393
Rumunia,2024,0.1873,1.438940350289594,1.4629659651965223,3.3714,10.07258245202716,8.777795791179134,0.3347105884768894,0.3840827561046638
Rumunia,2025,0.24054999999999999,1.451813889157883,1.4962994195172274,4.329899999999999,10.16269722410518,8.977796517103364,0.42605815213404086,0.4822898349000471
Szwecja,2008,0.17220000000000002,1.310732448979592,1.3382222448979593,3.0996000000000006,9.175127142857143,8.029333469387755,0.33782638123037306,0.38603453347869837
Szwecja,2009,0.1624,1.124497,1.0403086000000001,2.9231999999999996,7.871479000000001,6.2418516,0.37136604188361544,0.4683225727442798
Szwecja,2010,0.18985000000000002,1.3404159183673472,1.2507922448979591,3.4173000000000004,9.38291142857143,7.5047534693877544,0.36420465289634435,0.45535140014116776
Szwecja,2011,0.20679999999999998,1.5431112244897958,1.508825918367347,3.7223999999999995,10.80177857142857,9.052955510204082,0.34460991543059377,0.41118063551779066
